Name	Ca10x_salmon	Ca1x_salmon	Ca2x_salmon	Ca3x_salmon	Ca4x_salmon	Ca5x_salmon	Ca6x_salmon	Ca7x_salmon	CaC10_salmon	CaC1_salmon	CaC2_salmon	CaC3_salmon	CaC6_salmon	CaC7_salmon	CaC9_salmon
XR_011841569.1	29	0	8	1	8	0	30	36	10.025	1	12	6	6	23	8
XR_011841566.1	0	0	0	0	23.346	12.263	0	0	0	0	46.103	0	0	0	0
XR_011841563.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841562.1	7.001	0	1	4	4	4.261	3	4	0	7.878	5.535	9	2.008	1	0
XR_011841560.1	230.334	272.513	220.606	118.889	188.315	156.638	138.273	221.843	200.407	137.14	108.489	152.826	212.38	314.334	140.673
XR_011841557.1	0	1.014	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841553.1	300.691	209.305	244.332	95.235	290.688	230.554	187.262	334.205	70.811	130.578	75.64	133.306	67.823	146.75	90.433
XR_011841548.1	2	0	0	0	0	0	1	0	0	1	0	1	0	5	0
XR_011841547.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841546.1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0
XR_011841545.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841542.1	0	0	0	0	2	0	4	0	0	1	0	2	2	0	0
XR_011841540.1	1540	1175.8	1296.44	936.106	1301.8	852.614	1301.1	1308.26	1378.57	1108.41	869.568	1511.25	1633.38	2745.24	943.145
XR_011841538.1	192.761	104.79	28.343	32.306	103.715	35.16	41.48	34.316	149.254	12.72	28.237	159.296	15.12	19.822	119.526
XR_011841537.1	376.08	0	175.639	25.847	186.11	61.141	0	75.108	157.408	14.64	0	0	82.186	81.347	108.296
XR_011841536.1	376.08	326.499	175.639	25.847	186.11	61.141	332.52	75.108	157.408	14.64	108.818	460.524	82.186	81.347	108.296
XR_011841535.1	376.08	14.839	0	0	0	60.536	0	0	178.988	0	18.073	139.923	0	0	249.169
XR_011841533.1	3068.37	15642.7	15113.1	7142.74	14006.8	10141.9	3434.73	9454.6	1971.27	21733.5	12385.5	15489.6	1982.67	3896.65	3482.4
XR_011841528.1	45.482	95.226	31.997	33.969	68.124	23.11	32.949	71.978	68.999	43.302	27.108	72.749	49.666	83.226	29.177
XR_011841520.1	142	156.18	114.694	68.452	161.046	89.057	128.225	176.961	115.752	36	38	125.08	79.066	119.88	120.959
XR_011841509.1	0	160.225	31.348	26.399	0	66.191	0	0	0	62.474	100.505	0	0	138.137	0
XR_011841508.1	28.73	157.68	0	126.775	154.5	71.423	0	199.394	232.944	87.901	0	161.151	208.792	0	74.466
XR_011841507.1	0	47.189	0	0	0	0	157.19	0	0	0	0	0	0	0	34.577
XR_011841502.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841501.1	0	0	0	0.934	0	0	0	0	0	0	0	0	0	0	0
XR_011841493.1	135.371	235.185	34.187	76.601	101.278	50.373	0	130.611	114.908	84.291	0	153.037	0	218.941	57.293
XR_011841484.1	185	202.158	127.662	102.02	150.572	129.015	279.012	179.622	175.07	100.168	111.412	167.584	160.232	231.847	84.907
XR_011841480.1	2462.97	2415.24	2432.12	2025.53	2458.37	2417.46	2730.03	2767.7	2045.56	2162.73	2221.15	3059.93	3205.05	3571.49	1968.19
XR_011841473.1	650.925	152.585	194.582	150.456	110.227	112.135	205.774	484.192	245.976	432.043	1078.68	314.248	433.571	471.885	498.584
XR_011841471.1	80.247	130.597	88.876	99.69	167.39	68.686	136.642	214.856	108.541	83.96	77.564	123.508	105.455	203.066	109.588
XR_011841466.1	121.776	149.29	11.529	38.361	58.783	48.656	49.907	104.035	120.563	40.369	50.156	87.428	38.726	136.416	38.242
XR_011841464.1	1	0	1	1	2	0	0	0	0	2	0	1	2	3	3
XR_011841463.1	17.226	11.987	15.744	11.797	7.56	11.364	13.204	33.411	17.431	11.063	17.811	25.634	26.132	9.912	12.776
XR_011841456.1	2182.47	20.141	21.091	971.294	157.586	15.12	2120.91	2553.11	1803.44	943.215	0	0	1509.29	2548.29	1282.12
XR_011841455.1	19	16	16.016	26	9	16	32	11.001	28	13.816	10	39	28	40	46.659
XR_011841448.1	7	9	0	4	6	4	1	1	8	4	2	0	0	6	0
XR_011841439.1	64.042	185.939	69.819	117.058	16.409	37.942	8.012	16.616	81.929	33.615	42.085	130.412	13.431	145.332	0
XR_011841437.1	6	3	0	2	0	0	0	0	0	0	0	0	2	3	1
XR_011841430.1	0	0	0	2.457	0	0	0	0	0	0	0	0	0	0	0
XR_011841428.1	0	0	0	0	0	0	2.308	0	0	0	0	0	0	0	0
XR_011841425.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011842171.1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1
XR_011841422.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841419.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841418.1	442.734	237.027	0	191.905	282.737	166.792	336.866	525.172	0	457.868	350.197	663.905	0	463.932	0
XR_011841416.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841403.1	0	2.135	0	0	0	0	0	0	0	2.169	0	0	0	0	0
XR_011841401.1	390.313	422.648	374.702	325.585	330.401	330.733	361.512	388.108	269.565	304.611	479.938	530.557	513.535	462.718	255.506
XR_011841400.1	0	162.708	0	0	0	0	26.549	118.561	149.405	16.411	0	49.735	0	0	0
XR_011841399.1	0	0	0	26.568	0	0	0	13.935	0	10.997	6.245	18.391	0	6.704	70.315
XR_011841398.1	77.081	107.422	65.276	71.47	66.302	53.589	85.882	83.878	142.666	122.44	73.527	141.526	87.396	145.101	49.988
XR_011841397.1	25.422	52.682	12.774	22.095	58.827	20.328	47.476	34.804	100.964	43.41	34.151	16.479	57.867	118.24	17.205
XR_011841396.1	0	0	0	0	0	0	0	0	0	0	0	1.91	0	5.332	0
XR_011841393.1	11.255	75.762	59.08	18.37	85.725	22.019	66.971	49.986	73.847	17.56	36.132	39.551	21.402	51.954	39.278
XR_011841392.1	59.409	79.578	122.756	32.699	80.776	110.834	15.552	71.286	33.388	62.456	54.048	62.238	24.421	26.864	58.009
XR_011841389.1	39.446	56.882	62.426	49.821	72.472	24.823	37.835	37.387	18.947	32.236	37.346	64.116	26.466	44.235	26.608
XR_011841388.1	460	316.006	259.117	189.966	337.157	279.764	275.427	425.895	306.15	268.899	224.144	291.107	316.242	358.838	246.966
XR_011841387.1	0	0	0	25.345	0	0	0	534.787	0	0	0	0	58.397	44.914	29.554
XR_011841379.1	0	0	3.835	0	3.661	8.924	94.723	3.66	0	0	0	0	8.751	20.978	0
XR_011841377.1	205	219.204	227.105	139.376	356.923	151	60	178.123	174.974	122	110.142	131.757	118.468	100	173.718
XR_011841376.1	11	5	19	10	8	6	3	4	3	9	4	21.772	8	2	8
XR_011841371.1	130	151.621	101.69	73.358	133.082	69	52.55	123.715	113.492	106.257	61	151.224	66.957	117.033	71.005
XR_011841369.1	252	482.478	414.265	345.604	626.133	371.835	232.199	288.51	250.091	416.234	283.035	397.894	290.232	289.892	202.099
XR_011841366.1	280.385	181.122	195.539	148.198	179.274	217.463	313.772	289.848	155.258	162.272	254.019	257.585	325.565	311.857	152.112
XR_011841364.1	54.58	43.332	24.568	10.684	36.236	48.105	54.481	61.627	56.939	43.7	17	40.646	22.391	51.025	37.314
XR_011841363.1	23.501	4	38	0	13.746	7.62	7	7.172	7.505	9	8.701	8.057	9.618	8	13
XR_011841361.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841359.1	208.903	190.501	167.855	213.591	264.359	138.192	137.78	213.988	209.046	73.526	86.248	130.155	278.461	267.083	165.142
XR_011841353.1	3219.08	4045.91	4092.26	3257.89	4690.35	3887.14	3615.24	4383.9	3319.41	3439.28	3246.02	4310.29	3796.95	4018	3080.85
XR_011841352.1	526	544.935	616.825	408.645	818.389	343.033	1011.4	563.663	689.428	341.71	308.483	480.77	793.721	835.735	257.165
XR_011841350.1	953.476	820.988	659.859	524.07	918.5	558.47	624.63	1137.89	1194.2	398.272	449.918	723.177	750.708	924.093	981.661
XR_011841349.1	0	0	6.528	0	5.678	0	3.351	8.117	3.073	0	0	0	1.537	0	0
XR_011841343.1	7	1	5	4	9	11	4	5	6	10	5	7.006	6.861	12	2
XR_011841324.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841322.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841312.1	242.001	391.808	87.471	360.062	1239.16	29.626	65.866	133.252	0	169.532	295.478	0	38.215	217.099	156.978
XR_011841309.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841308.1	0	16.002	59.121	10	7	15	6	13	8	10	7	65.193	3.003	4	7
XR_011841304.1	87	159.026	114.99	59.092	97.852	52	105	88.003	52.822	80	33.004	72.849	89.072	47.323	61
XR_011841303.1	39.95	19	12	24	19	7	10	24.003	38.668	4.015	26.723	18.824	9	76.868	12
XR_011841300.1	5	6	15.028	1	6	7	1	18	14	3	4	10.001	1	14.069	5
XR_011841298.1	31	39	20	1	33	30	22	36	10	1	43	13	8	22	21
XR_011841289.1	170.93	52	29.016	19.331	58.104	62.378	23.003	53.017	121.659	59.854	64.052	36.005	24.997	70.599	49.736
XR_011841287.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841286.1	33.032	6.539	16.698	18.121	17	21.232	18.983	24.704	10.046	13.467	21	33	14.011	33.875	12
XR_011841285.1	58.707	105.268	58.552	47.556	91.454	58.003	34.303	92.355	86.336	44.792	63.134	48.303	34.303	116.502	48.101
XR_011841282.1	807.462	242.891	0	0	301.824	0	1236.27	1328.02	1262.24	0	0	0	1117.26	749.28	748.271
XR_011841281.1	1.436	0	0	0	1	0	1	2	5	0	0	0	0	2.773	0
XR_011841277.1	3.891	8	6	5	6	2	0	1	14.289	0	4	0.999	5	14	1
XR_011841275.1	1	13	0	4	6	2	0	3	1	2	0	5	5.98	1	0
XR_011841266.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841264.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841261.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841252.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841249.1	0	5	0	0	0	0	1	0	0	3	1	1	2	0	0
XR_011841248.1	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0
XR_011841242.1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0
XR_011841241.1	308	344.299	264.767	251.623	374.113	342.889	284.185	417.116	214.099	233.961	461.978	402.178	377.278	425.384	179.082
XR_011841236.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841235.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841232.1	14.001	44	36.001	13.982	41.024	40.035	18.003	10	15	20	41	33.297	1	6	1
XR_011841230.1	40.217	120.435	134.161	40.11	69.646	60.723	15.37	56.428	69.146	57.796	51.392	86.018	35.397	64.608	35.098
XR_011841229.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841222.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841215.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841198.1	1	3	0	3	0	0	0	3	0	0	3	2	3	2	1
XR_011841197.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841196.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841193.1	175.693	224.939	207.394	141.948	187.837	98.973	165.609	177.152	157.117	155.342	140.996	160.861	137.366	222.35	105.01
XR_011841188.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841185.1	11	4	17	5	13	3	3	6	6	5	3	2	7.002	9	13
XR_011841184.1	0	1	1	1	0	0	0	1	0	0	0	0	3	1	0
XR_011841179.1	1	12	6	0	4	20.967	0	2	0	7	0	2	3	0	0
XR_011841175.1	0	10.249	4	9	25	17	3	1	5.005	4	10	21.684	4.002	3	0
XR_011841174.1	231	284.261	47	104.155	332.169	155	37	153.49	86	190.002	15	628.346	4291.14	390.06	40.048
XR_011841171.1	0	0	0	0	0	0	0	3	5	2.247	0	0	0	0	0
XR_011841170.1	15	34.594	4	39.101	32	18	15.071	23.017	15	8	5	94.318	143.088	3	8.011
XR_011841167.1	0	0	1	0	1	2	1	1	0	2	4	3	0	2	1
XR_011841166.1	5.003	0	0	0	1	0	0	4	7	3	0	0	0	0.953	0
XR_011841165.1	9	2	1	2	1	2	0	2	2	0	5	2	0	8	4
XR_011841164.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841161.1	4	14	13	4	5	7	5	4.017	11.028	13.004	7	8	22.028	9	19
XR_011841159.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841158.1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0
XR_011841153.1	13.639	20.897	13.08	8.687	23.656	9.863	0	3.933	42.738	1.239	1.585	7.698	34.947	14.11	20.497
XR_011841147.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841145.1	3	13.998	2	6	4	2	3	4	7	0	4	5	9	3.998	1
XR_011841144.1	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0
XR_011841141.1	4	0	5	0	4	0	2	3	2	1	1	5	3	7	1
XR_011841140.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841139.1	17.675	3.045	8.678	15.594	7.635	1.181	2.106	9.908	35.29	1.272	13.477	41.157	2.102	9.216	8.066
XR_011841138.1	6.988	25.318	8.617	44.103	22.417	39.724	25.148	21.447	12.147	26.347	42.122	48.873	38.207	46.353	23.172
XR_011841136.1	13	13.426	26.009	4	10.001	1	11	28	0	28.057	7	79.229	58.025	8	0
XR_011841134.1	0	4	0	0	0	0	0	0	0	1	0	2	0	0	0
XR_011841130.1	4	81.37	327.043	33	100.166	57	0	9	0	32.022	73.714	233.755	8.814	8.011	6
XR_011841123.1	15.146	21.474	13.62	3.646	19.207	8.597	22.24	14.187	22.015	11.415	24.752	29.597	11.697	30.028	4.343
XR_011841122.1	68.116	96.083	43.9	46.388	92.418	37.389	47.189	97.526	0	29.445	28.578	33.846	18.742	39.238	17.444
XR_011841119.1	101.253	50.951	69.543	46.754	105.521	39.532	107.478	59.741	64.988	25.976	42.532	64.377	40.366	79.581	59.265
XR_011841112.1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
XR_011841109.1	12	16	7	11.265	9	9	16	10	25.218	2	8.005	12.028	5.005	13.158	15
XR_011841105.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841104.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
XR_011841103.1	1	0	0	1	0	0	0	3	0	0	0	0	2	2	0
XR_011841097.1	36.586	45.413	35.311	79.42	84.055	49.936	24.876	17.836	88.066	9.074	27.348	94.438	40.527	43.441	43.407
XR_011841088.1	6	12.139	19	11	13.079	18	21	7	33.003	3	3	15	9	13.714	8
XR_011841081.1	111.655	177.54	119.223	173.149	236.913	181.298	131.565	170.602	116.628	205.962	240.279	179.832	160.356	250.517	165.501
XR_011841080.1	2	5	3	1.041	6	3	3	2	3	1	5	9	2	4	2
XR_011841079.1	24.854	36	41.702	29.885	41.025	55.064	31	59.039	59.73	38.014	48.971	37.024	25.02	51.778	45.443
XR_011841076.1	350.39	405.861	377.063	280.567	454.097	256.946	305.706	525.266	315.678	213.547	238.37	349.918	336.786	396.022	369.785
XR_011841070.1	119.454	78.934	0	31.358	78.316	37.908	42.758	31.48	20.059	65.015	47.144	36.329	42.689	37.857	40.96
XR_011841069.1	516.512	494.227	437.164	347.635	526.649	400.198	677.126	678.371	409.466	336.103	295.494	483.554	540.628	580.436	301.545
XR_011841068.1	192.292	293.357	296.296	189.148	242.395	214.211	268.94	189.137	185.518	238.728	246.011	214.747	240.91	326.794	193.902
XR_011841064.1	582.389	898.134	899.897	440.847	1148.39	496.959	417.643	657.903	639.231	564.678	463.322	609.205	528.545	767.568	440.126
XR_011841060.1	359.853	330.431	289.594	258.097	342.91	275.696	238.197	431.161	345.228	325.066	339.97	328.501	332.638	430.087	261.09
XR_011841059.1	31	62	23.014	36	70.022	40.011	42.013	43.184	38.026	41.068	56.863	32.014	35	56.003	42.033
XR_011841052.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841051.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841048.1	1193.94	2003.77	2088.91	1350.45	2128.41	1938.31	1045.12	1412.83	887.956	2232.02	1852.08	2395.14	1456.98	1478.32	704.923
XR_011841046.1	0	0	0	3	0	1	1	0	0	0	0	0	0	1	0
XR_011841045.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841041.1	9.957	0	0	0	0	0	0	0	0	0	0	0	7.674	6.357	0
XR_011841040.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841039.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841037.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841035.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841033.1	95.146	54.845	37.006	37.072	51.158	16.012	51.015	60.004	55.699	18.009	25.654	20.17	45.427	58.707	35.122
XR_011841030.1	0	0	3.434	0	1.091	1.055	1.475	0	0	0	0	0	0	1.715	0
XR_011841023.1	145.909	449.092	327.334	248.28	541.934	214.886	364.889	166.286	180.606	216.892	32.262	333.911	155.854	205.472	192.252
XR_011841013.1	297.103	189.553	0	65.249	0	282.681	194.97	239.019	131.79	104.463	0	191.878	211.956	331.189	288.309
XR_011841011.1	0	0	0	0	376.888	0	0	201.605	359.185	0	0	0	0	0	0
XR_011841010.1	105.22	246.674	267.62	113.099	292.564	189.487	300.739	515.96	121.183	224.197	26.317	180.203	94.887	114.294	116.809
XR_011841009.1	8.489	58.525	40.454	4.907	52.31	3.97	29.028	50.011	31.788	12.06	21.802	15.242	22.898	68.833	26.033
XR_011841007.1	0	0	0	80.297	0	153.802	282.682	0	0	64.135	127.086	101.74	122.617	0	54.481
XR_011841006.1	0	0	0	0	0	2.621	2.123	11.008	3.063	0	0	6.815	0	0	0
XR_011841004.1	39.014	0	34.149	21.402	100.928	0	229.706	264.301	56.035	142.528	50.64	128.64	94.275	46.257	48.548
XR_011841002.1	27.381	96.478	4.198	0	88.48	35.065	94.819	87.473	100.583	10.586	0	49.548	0	59.61	38.501
XR_011841000.1	4	6	7.311	2	0	4	0	6.001	0	7	0	4	5	6	3
XR_011840994.1	0	0	0	0	2.867	6.972	0	0	0	0	0	0	0	0	0
XR_011840993.1	36.381	72.49	39.98	25.539	56.884	71.332	23.851	23.279	160.294	47.086	32.212	57.86	51.585	84.866	51.863
XR_011840990.1	218.336	199.4	184.408	113.625	254.405	220.92	97.237	124.308	164.818	119.958	148.036	159.683	124.726	214.375	139.063
XR_011840987.1	33.001	49.342	31.994	45.165	36.679	24.12	37.269	25.133	41.059	24.043	23.59	31.757	54.064	55.764	12.011
XR_011840986.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011840985.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011840983.1	1106.91	2622.75	1148.92	963.952	2604.26	560.761	483.031	784.64	1150.18	1643.19	681.409	1194.17	711.32	1304.07	987.267
XR_011840976.1	1339.48	0	680.275	619.286	674.624	476.094	806.048	1137.67	0	233.533	585.089	642.5	534.229	670.167	163.089
XR_011840975.1	0	0	10.054	12.129	41.779	32.148	34.688	78.557	0	12.677	0	76.446	0	9.394	10.561
XR_011840974.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011840973.1	456.877	1208.68	423.38	836.912	831.733	707.544	409.992	302.284	542.985	465.746	322.106	808.112	523.117	324.324	656.313
XR_011840972.1	0	31.059	39.432	0	0	0	161.683	236.866	0	0	457.104	127.321	681.283	59.968	0
XR_011840971.1	0	0	100.863	0	76.084	0	359.615	46.027	0	0	966.968	0	0	25.702	0
XR_011840970.1	661.823	0	0	243.695	49.511	1277.88	1274.91	329.361	0	0	98.281	349.516	198.169	92.112	35.902
XR_011840969.1	1115.32	2141.81	541.898	677.267	642.139	602.51	1119.53	2352.93	532.291	1369.32	2077.67	1624.66	1084.65	1139.69	769.107
XR_011840968.1	205.722	235.894	218.267	226.543	281.385	339.459	522.844	406.421	151.942	47.516	157.526	198.953	195.435	362.376	107.588
XR_011840965.1	64.124	0	0	83.426	0	832.894	322.675	0	99.856	0	0	0	304.997	0	27.749
XR_011840961.1	115.63	243.891	104.464	91.837	29.16	53.807	204.452	205.108	0	0	98.273	226.589	168.007	163.594	155.931
XR_011840956.1	0	0	0	2	0	2	0	1.001	0	3	2	1	1	1	0
XR_011840955.1	94.278	129.853	87.055	94.322	156.638	94.526	84.064	108.835	63.05	85.903	85.234	122.848	107.382	108.688	90.604
XR_011841449.1	8.005	8.002	7.015	6.006	0	2.001	0	6.002	14.002	2.001	1	7.005	4.002	24.01	14
XR_011840954.1	9.722	9.364	0	0	0	7.422	11.939	1.467	0	1.256	10.012	0	2.825	10.37	2.045
XR_011840946.1	3978.21	5362.94	3916.64	3311.32	5809.56	3717.75	4268.45	6195.71	5563.63	3867.34	3756.25	4070.8	4090.01	6510.59	3245.05
XR_011840945.1	6	7.008	2.02	9.481	17.778	12.144	4	22.068	7	1	22.082	12	9.017	34.1	6.017
XR_011840944.1	0	0	0	0	5.845	0	0	5.26	1.229	3.938	1.04	0	8.433	0	0
XR_011840942.1	0	0	0	0	0	0	0	49.235	0	0	0	0	0	6.414	0
XR_011840934.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011840933.1	24.943	27.035	32.003	22.864	16.75	12.084	24.233	31.208	22.218	18.129	17.089	27.049	17.108	44.104	6.029
XR_011840926.1	44.825	45.766	63.69	21.346	66.432	29.54	23.489	40.63	30.595	17.653	40.048	51.52	70.152	37.796	28.845
XR_011840925.1	663.142	779.624	663.927	501.579	867.758	508.137	578.015	718.726	683.184	582.178	453.942	554.288	589.708	751.948	499.595
XR_011840924.1	1166.03	1381.63	1370.5	886.21	1665.13	1025.07	836.367	1443.99	970.428	1001.04	1049.95	1158.98	1075.22	1421.41	831.22
XR_011840923.1	17	41.333	16.009	19	15	10.014	37.953	18.346	27.367	16	29.004	21	20.006	21.003	13
XR_011840922.1	15	12	22.001	17	34.005	18	28.935	21.003	1	13	9	17.181	26.002	14	3
XR_011840921.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011840919.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011840915.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011840914.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011840909.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011840908.1	0	0	0	0	0	0	31.949	0	21.135	0	0	0	0	0	23.084
XR_011840906.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011840905.1	93.123	130.886	19.134	22.66	0	7.06	26.401	0	0	0	7.131	0	0	54.321	0
XR_011840904.1	179.514	370.266	345.472	119.901	443.398	225.893	265.335	247.946	194.403	214.15	100.386	293.543	265.451	136.566	137.72
XR_011840903.1	321.381	161.108	270.434	242.636	406.985	357.8	232.901	252.137	339.708	275.48	403.467	327.397	314.803	563.699	251.826
XR_011840901.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011840889.1	39.958	22.718	36.149	13.811	26.981	28.367	22.543	38.068	36.661	32.138	52.434	30.103	32.657	57.335	22.747
XR_011840886.1	376.197	406.049	407.005	348.929	483.965	270.109	127.723	283.299	354.175	213.396	166.693	281.97	384.51	353.914	399.489
XR_011840885.1	34.533	7.015	8.955	4	9.102	4	10.855	9	1	8	12	12.978	6	3.006	0
XR_011840884.1	11.915	23	13.091	8.001	14	4	14.207	9	8.961	3	6.015	12.006	14.01	19.002	7.014
XR_011840883.1	910.323	982.652	1147.49	738.718	927.816	1081.1	978.621	1256.03	661.38	606.566	767.691	978.766	1185.85	1142.37	749.449
XR_011840882.1	7.999	2.345	2.908	1.799	2.958	0	3.079	0	2	2	2.973	0	0.79	0	0.856
XR_011840881.1	18	23.051	12	11	15	10	7	13.201	26	13.883	11	16	13.078	9.018	16
XR_011840876.1	65	70	157.539	226.527	169.259	154.086	48.736	85.453	47.478	12	12	72.133	56.239	140.268	166.762
XR_011840873.1	97.433	48.196	64.492	68.314	48.514	37.147	213.547	208.882	98.345	148.257	49.584	132.076	193.765	296.429	106.145
XR_011840869.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
XR_011840865.1	166.817	394.302	227.691	132.886	241.081	103.873	230.199	292.509	154.011	171.295	265.713	208.87	129.66	212.351	101.716
XR_011840863.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011840859.1	21.725	2.387	5.001	7	3.001	9.358	13	4.2	0	2	2	4	1	17.492	3.361
XR_011840856.1	1327.08	1868.82	1466.36	990.667	1469.54	1111.54	1038.16	1752.54	1261.12	1138.64	1216.84	1464.1	1015.4	1659	942.95
XR_011840854.1	1	4	2	3	8	2	3	0	0	6	3	9	1	2	3
XR_011840847.1	2989.9	3744.02	3314.38	2612.36	3515.81	3816.31	3093.4	4170.14	2593.58	3158.87	3780.68	4273.59	3252.44	4095.16	2704.27
XR_011840846.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011840845.1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0
XR_011840844.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
XR_011840836.1	234.457	144.599	107.388	80.172	111.794	111.345	72.099	86.443	98.419	26.57	159.197	121.821	83.109	183.43	51.664
XR_011840833.1	4.715	0	0	15.067	11.007	20.274	0	0	0	0	0	0	19.41	3.473	15.02
XR_011840832.1	163.461	65.181	52.965	61.82	108.21	113.396	46.648	80.19	84.844	25.592	144.004	64.438	17.764	101.051	101.897
XR_011840826.1	27.428	116.127	63.811	72.779	61.274	11.493	61.097	67.31	78.349	20.396	39.398	55.969	69.685	123.137	60.85
XR_011840823.1	38.002	117	115	59.312	173	42	50	144	37	94	506.824	107.114	33.002	81.014	32
XR_011840818.1	0	0	11.513	0	14.626	31.6	0	0	0	0	0	0	0	1.686	0
XR_011840816.1	158.102	161.34	232.245	127	165.099	630.491	174.997	126.422	74.526	185.553	330.156	263.785	188.792	163.071	48.075
XR_011840813.1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
XR_011840789.1	0	0	0	0	0	0	33.178	0	0	0	0	8.016	0	84.667	0
XR_011840784.1	131	166.538	254.392	165.721	307.501	147.13	105.367	227.033	161.216	144.023	129.453	166.708	194.976	215.758	179.264
XR_011840776.1	0	2.223	5	0	5.589	5.346	0	9	3	1	0	5	0	1.539	0
XR_011840775.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011840773.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011840770.1	0.988	0	0	0	0	0	2	0	0	0	0	0	0	0	0
XR_011840768.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011840767.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011840765.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011840764.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011840757.1	0	0	0	0	0	0	0	6	0	2	2	0	0	1	2
XR_011840756.1	1	0	2	0	0	2	0	1	0	1	3	0	2	0	0
